Transaction_ID,Transaction_Date,Store_ID,Number_of_EMI,Purchased_in_Sale,Var1,Var2,Var3,Client_ID,Gender,DOB,Referred_Friend,Sales_Executive_ID,Sales_Executive_Category,Lead_Source_Category,Payment_Mode,Product_Category,Transaction_Amount
TRA98830517,3-Jan-03,STO1264,2,N,1,2,1,345825248,F,5-Jan-73,NO,SD23000817,B,Advertisment,Credit/Debit Card,Cat B,18000
TRA98829951,3-Jan-03,STO1241,2,N,1,1,1,345824842,M,12-Jul-71,NO,SD23021121,E,Advertisment,Credit/Debit Card,Cat B,19200
TRA98830551,3-Jan-03,STO1247,2,N,1,1,1,345825278,M,24-Jan-71,NO,SD23000452,B,Advertisment,Credit/Debit Card,Cat B,24000
TRA98830193,3-Jan-03,STO1244,2,N,1,2,1,345825017,F,6-Jan-71,NO,SD23002304,B,Advertisment,Credit/Debit Card,Cat B,22200
TRA98829680,3-Jan-03,STO1281,2,N,1,1,1,345824659,M,4-Jan-71,NO,SD23000265,B,Advertisment,Credit/Debit Card,Cat B,23400
TRA98830663,3-Jan-03,STO1281,2,N,1,2,1,345825372,F,5-Nov-70,NO,SD23000265,B,Advertisment,Credit/Debit Card,Cat B,21000
TRA98829862,3-Jan-03,STO1264,2,N,1,2,1,345824788,M,16-Jun-70,NO,SD23000817,B,Advertisment,Credit/Debit Card,Cat B,21000
TRA98829832,3-Jan-03,STO1291,2,N,1,1,1,345824766,M,29-Jul-70,NO,SD23011738,B,Advertisment,Cheque,Cat B,18000
TRA98830650,3-Jan-03,STO1244,2,N,1,2,1,345825363,M,26-Jun-69,NO,SD23000157,C,Other,Credit/Debit Card,Cat B,21000
TRA98830415,3-Jan-03,STO1244,2,N,1,1,1,345825181,M,4-Jan-70,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,20400
TRA98830674,3-Jan-03,STO1247,2,N,1,2,1,345825380,M,4-Jan-70,NO,SD23000766,B,Advertisment,Credit/Debit Card,Cat B,18600
TRA98830078,3-Jan-03,STO1255,2,N,1,1,1,345824939,M,11-Jun-69,NO,SD23003602,A,Walkin,Credit/Debit Card,Cat B,22800
TRA98830320,3-Jan-03,STO1233,2,N,1,2,1,345825106,M,20-Feb-68,NO,SD23011684,B,Advertisment,Cash,Cat B,19800
TRA98830737,3-Jan-03,STO1247,2,N,1,1,1,345825431,M,18-Mar-68,NO,SD23000453,B,Advertisment,Credit/Debit Card,Cat B,21600
TRA98830553,3-Jan-03,STO1268,2,N,1,2,1,345825280,F,5-Jan-69,NO,SD23000267,B,Advertisment,Credit/Debit Card,Cat B,18000
TRA98829955,3-Jan-03,STO1247,2,N,1,2,1,345824847,M,6-Apr-67,NO,SD23000217,B,Advertisment,Credit/Debit Card,Cat B,18600
TRA98830511,3-Jan-03,STO1260,2,N,1,2,1,345825245,M,6-Jan-68,NO,SD23001030,B,Advertisment,Credit/Debit Card,Cat B,18000
TRA98830797,3-Jan-03,STO1359,2,N,1,1,1,345825476,M,6-Apr-67,NO,SD23011461,A,Walkin,Credit/Debit Card,Cat B,21600
TRA98830764,3-Jan-03,STO1247,2,N,1,1,1,345825447,M,7-Mar-66,NO,SD23000443,B,Advertisment,Credit/Debit Card,Cat B,18000
TRA98830713,3-Jan-03,STO1244,2,N,1,1,1,345825413,F,6-Jan-66,NO,SD23000157,C,Other,Credit/Debit Card,Cat B,24000
TRA98829690,3-Jan-03,STO1287,2,N,1,1,1,345824667,M,4-Jan-66,NO,SD23000701,B,Advertisment,Other,Cat B,22200
TRA98830716,3-Jan-03,STO1268,2,N,1,1,1,345825415,M,6-Jan-66,NO,SD23000755,B,Advertisment,Credit/Debit Card,Cat B,18600
TRA98830718,3-Jan-03,STO1281,2,N,1,1,1,345825416,M,2-Feb-64,NO,SD23000265,B,Advertisment,Credit/Debit Card,Cat B,19800
TRA98830337,3-Jan-03,STO1287,2,N,1,1,1,345825117,M,12-Jun-64,NO,SD23000701,B,Advertisment,Credit/Debit Card,Cat B,19200
TRA98829716,3-Jan-03,STO1313,3,N,1,2,1,345668271,M,26-Mar-64,YES,SD23006943,A,Walkin,Credit/Debit Card,Cat B,22200
TRA98830340,3-Jan-03,STO1244,2,N,1,1,1,345825122,M,6-Jan-64,NO,SD23000969,B,Advertisment,Credit/Debit Card,Cat B,22200
TRA98829987,3-Jan-03,STO1247,2,N,1,1,1,345824870,M,17-Jan-63,NO,SD23000157,C,Other,Credit/Debit Card,Cat B,19200
TRA98830216,3-Jan-03,STO1321,2,N,1,1,1,345825032,M,8-Jul-63,YES,SD23001004,B,Advertisment,Credit/Debit Card,Cat B,19800
TRA98829741,3-Jan-03,STO1244,2,N,1,2,1,345824701,M,6-Jan-62,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,19200
TRA98830630,3-Jan-03,STO1244,2,N,1,1,1,345825345,M,5-Jan-62,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,18600
TRA98830302,3-Jan-03,STO1247,2,N,1,2,1,345825090,M,5-Jan-61,NO,SD23000443,B,Advertisment,Credit/Debit Card,Cat B,19200
TRA98830595,3-Jan-03,STO1314,2,N,1,1,1,345825316,M,12-Sep-60,NO,SD23021263,B,Advertisment,Cheque,Cat B,19800
TRA98829904,3-Jan-03,STO1239,2,N,1,1,1,345824813,F,6-Jan-60,NO,SD23011763,B,Advertisment,Credit/Debit Card,Cat B,18600
TRA98830409,3-Jan-03,STO1244,2,N,1,1,1,345825176,F,6-Jan-59,NO,SD23000356,B,Advertisment,Credit/Debit Card,Cat B,19800
TRA98830884,3-Jan-03,STO1264,2,N,1,1,1,345825539,F,6-Jan-59,NO,SD23000742,B,Advertisment,Credit/Debit Card,Cat B,21000
TRA98830131,3-Jan-03,STO1371,3,N,1,1,1,345824975,M,22-Sep-58,NO,SD23015025,A,Walkin,Cheque,Cat B,19200
TRA98830555,3-Jan-03,STO1244,2,N,1,2,1,345825283,F,6-Jan-58,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,19200
TRA98829805,3-Jan-03,STO1247,2,N,1,1,1,345824746,M,9-Jul-57,YES,SD23000157,C,Other,Credit/Debit Card,Cat B,19200
TRA98830225,3-Jan-03,STO1241,2,N,1,1,1,345825037,M,1-Oct-56,NO,SD23021121,E,Advertisment,Credit/Debit Card,Cat B,20400
TRA98830488,3-Jan-03,STO1244,2,N,1,1,1,345825234,M,5-Jan-57,NO,SD23000169,B,Advertisment,Credit/Debit Card,Cat B,18600
TRA98830749,3-Jan-03,STO1247,2,N,1,1,1,345825437,M,15-Oct-56,NO,SD23000226,B,Advertisment,Credit/Debit Card,Cat B,18600
TRA98829737,3-Jan-03,STO1247,2,N,1,1,1,345824699,F,4-Jan-57,NO,SD23000821,B,Advertisment,Credit/Debit Card,Cat B,18000
TRA98830792,3-Jan-03,STO1298,2,N,1,2,1,345825471,F,13-Apr-56,YES,SD23016170,A,Walkin,Cheque,Cat B,20400
TRA98830169,3-Jan-03,STO1239,2,N,1,2,1,345824997,M,31-Oct-55,NO,SD23021169,A,Walkin,Credit/Debit Card,Cat B,18600
TRA98829718,3-Jan-03,STO1314,3,N,1,1,1,345824686,F,20-Mar-55,NO,SD23010502,A,Walkin,Credit/Debit Card,Cat B,21600
TRA98830622,3-Jan-03,STO1244,2,N,1,2,1,345825339,M,4-Jan-55,NO,SD23000169,B,Advertisment,Credit/Debit Card,Cat B,22200
TRA98830588,3-Jan-03,STO1247,2,N,1,2,1,345825309,F,13-Dec-53,NO,SD23000217,B,Advertisment,Credit/Debit Card,Cat B,21600
TRA98830215,3-Jan-03,STO1348,2,N,1,1,1,345825031,M,5-May-53,NO,SD23017043,A,Walkin,Credit/Debit Card,Cat B,18600
TRA98830021,3-Jan-03,STO1247,2,N,1,2,1,345824891,M,5-Jan-53,NO,SD23000470,B,Advertisment,Credit/Debit Card,Cat B,22200
TRA98830107,3-Jan-03,STO1247,2,N,1,1,1,345824955,M,6-Aug-49,NO,SD23000577,B,Advertisment,Credit/Debit Card,Cat B,24000
TRA98830841,3-Jan-03,STO1247,2,N,1,1,1,345825504,M,10-Aug-40,NO,SD23000157,C,Other,,Cat B,24000
TRA98830296,3-Jan-03,STO1255,2,N,3,1,1,345793357,F,28-Jan-81,NO,SD23012671,B,Advertisment,Credit/Debit Card,Cat B,24500
TRA98830313,3-Jan-03,STO1247,2,N,1,1,1,345825098,F,6-Jun-78,NO,SD23000226,B,Advertisment,Credit/Debit Card,Cat B,21000
TRA98830604,3-Jan-03,STO1247,2,N,1,2,1,345825324,M,24-Jan-58,NO,SD23000217,B,Advertisment,Credit/Debit Card,Cat B,24500
TRA98830785,3-Jan-03,STO1247,2,N,1,2,1,345825464,M,13-May-78,NO,SD23000577,B,Advertisment,Credit/Debit Card,Cat B,29600
TRA98830385,3-Jan-03,STO1247,2,N,1,2,1,345825158,M,6-Jan-80,NO,SD23000217,B,Advertisment,Credit/Debit Card,Cat A,33228
TRA98830903,3-Jan-03,STO1247,2,N,1,1,1,345825557,M,20-Mar-71,NO,SD23000577,B,Advertisment,Credit/Debit Card,Cat B,27900
TRA98830348,3-Jan-03,STO1271,2,N,1,1,1,345825127,M,20-Aug-64,NO,SD23012010,B,Advertisment,Cheque,Cat A,38747
TRA98829684,3-Jan-03,STO1247,2,N,1,2,1,345824662,M,18-Feb-80,NO,SD23000443,B,Advertisment,Credit/Debit Card,Cat B,30000
TRA98830706,3-Jan-03,STO1247,2,N,1,2,1,345825408,M,24-May-79,NO,SD23000443,B,Advertisment,Credit/Debit Card,Cat B,32000
TRA98829711,3-Jan-03,STO1304,2,N,1,1,1,345824683,F,20-Apr-79,YES,SD23016125,A,Walkin,Credit/Debit Card,Cat B,39000
TRA98830438,3-Jan-03,STO1266,2,N,1,2,1,345825200,M,15-Oct-78,NO,SD23009640,A,Walkin,Credit/Debit Card,Cat B,31000
TRA98830758,3-Jan-03,STO1283,2,N,1,1,1,345825444,F,30-Apr-78,NO,SD23005617,A,Walkin,Credit/Debit Card,Cat B,32000
TRA98830204,3-Jan-03,STO1244,2,N,1,1,1,345825025,F,5-Jan-78,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,37000
TRA98830549,3-Jan-03,STO1244,2,N,1,1,1,345825276,M,4-Jan-77,NO,SD23000154,B,Advertisment,Credit/Debit Card,Cat B,39000
TRA98830576,3-Jan-03,STO1247,2,N,1,2,1,345825302,M,2-Oct-76,NO,SD23000185,B,Advertisment,Credit/Debit Card,Cat B,34000
TRA98830669,3-Jan-03,STO1281,2,N,1,1,1,345825377,M,2-Dec-76,NO,SD23000265,B,Advertisment,Credit/Debit Card,Cat B,37000
TRA98830722,3-Jan-03,STO1259,2,N,1,2,2,345825419,M,18-Aug-75,NO,SD23021320,A,Walkin,Credit/Debit Card,Cat B,39000
TRA98830052,3-Jan-03,STO1244,2,N,1,2,1,345824919,M,6-Jan-71,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,37000
TRA98830543,3-Jan-03,STO1306,2,N,1,2,1,345825269,F,8-Mar-70,NO,SD23015637,A,Walkin,Credit/Debit Card,Cat B,35000
TRA98830897,3-Jan-03,STO1244,2,N,1,1,1,345825552,M,5-Jan-70,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat B,37000
TRA98829934,3-Jan-03,STO1246,2,N,1,1,1,345824833,F,6-Jan-70,NO,SD23017820,A,Walkin,Credit/Debit Card,Cat B,37000
TRA98830295,3-Jan-03,STO1247,2,N,1,1,1,345825084,M,5-Jan-70,NO,SD23000821,B,Advertisment,Credit/Debit Card,Cat B,30000
TRA98830188,3-Jan-03,STO1363,3,N,1,1,1,345825013,F,14-Oct-67,NO,SD23012037,A,Walkin,Credit/Debit Card,Cat B,32000
TRA98829833,3-Jan-03,STO1233,2,N,1,1,1,345824768,F,3-Jan-65,NO,SD23011684,B,Advertisment,Other,Cat B,34000
TRA98829802,3-Jan-03,STO1359,2,N,1,2,1,345824744,M,13-May-64,YES,SD23012765,A,Walkin,Credit/Debit Card,Cat B,32000
TRA98830912,3-Jan-03,STO1244,2,N,1,1,1,345825564,M,5-Jan-64,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat B,32000
TRA98829830,3-Jan-03,STO1244,2,N,1,1,1,345824762,M,4-Jan-63,NO,SD23000169,B,Advertisment,Credit/Debit Card,Cat B,37000
TRA98830671,3-Jan-03,STO1244,2,N,1,1,1,345825379,M,30-Jan-62,NO,SD23001296,B,Advertisment,Credit/Debit Card,Cat B,31000
TRA98830836,3-Jan-03,STO1244,2,N,1,1,1,345825501,F,6-Jan-63,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,36000
TRA98830336,3-Jan-03,STO1244,2,N,1,1,1,345825116,F,5-Jan-60,NO,SD23001233,B,Advertisment,Credit/Debit Card,Cat B,40000
TRA98830103,3-Jan-03,STO1247,2,N,1,2,1,345824953,M,12-Nov-58,NO,SD23000443,B,Advertisment,Credit/Debit Card,Cat B,40000
TRA98829905,3-Jan-03,STO1365,2,N,1,1,1,345824814,F,4-Jan-56,NO,SD23000747,B,Advertisment,Credit/Debit Card,Cat B,36000
TRA98829688,3-Jan-03,STO1244,2,N,1,1,1,345824666,M,5-Jan-55,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat B,30000
TRA98829742,3-Jan-03,STO1268,2,N,1,2,1,345824703,M,5-Jan-55,NO,SD23000267,B,Advertisment,Credit/Debit Card,Cat B,32000
TRA98830315,3-Jan-03,STO1244,2,N,1,2,1,345825101,M,6-Jan-51,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat B,33000
TRA98830874,3-Jan-03,STO1264,2,N,1,1,1,345825530,M,18-Sep-79,NO,SD23000817,B,Advertisment,Credit/Debit Card,Cat B,42900
TRA98830352,3-Jan-03,STO1279,2,N,1,1,1,345825129,M,27-Jun-81,NO,SD23018599,A,Walkin,Credit/Debit Card,Cat B,39600
TRA98830469,3-Jan-03,STO1244,2,N,1,2,1,345825219,M,7-Jun-79,NO,SD23001805,B,Advertisment,Credit/Debit Card,Cat B,35200
TRA98829728,3-Jan-03,STO1266,2,N,1,1,1,345824693,M,7-Aug-79,NO,SD23000439,B,Advertisment,Credit/Debit Card,Cat B,40700
TRA98829700,3-Jan-03,STO1308,2,N,1,2,1,345824674,M,26-Mar-79,YES,SD23015709,A,Walkin,Credit/Debit Card,Cat B,36300
TRA98829786,3-Jan-03,STO1233,2,N,1,1,1,345824735,M,15-Apr-77,NO,SD23000219,B,Advertisment,Credit/Debit Card,Cat B,33000
TRA98830848,3-Jan-03,STO1244,2,N,1,1,1,345825509,F,4-Jan-78,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat B,42900
TRA98829823,3-Jan-03,STO1331,2,N,1,1,1,345641335,M,10-Sep-77,YES,SD23021312,A,Walkin,Other,Cat B,39600
TRA98830615,3-Jan-03,STO1233,2,N,1,1,1,345825333,M,12-Sep-76,NO,SD23011684,B,Advertisment,Cash,Cat B,36300
TRA98830125,3-Jan-03,STO1244,2,N,1,1,1,345824968,M,6-Apr-75,NO,SD23000969,B,Advertisment,Credit/Debit Card,Cat B,44000
TRA98830030,3-Jan-03,STO1247,2,N,1,2,1,345824899,M,4-Jan-76,NO,SD23000470,B,Advertisment,Credit/Debit Card,Cat B,42900
TRA98830115,3-Jan-03,STO1244,2,N,1,1,1,345824959,F,5-Jan-75,NO,SD23000154,B,Advertisment,Credit/Debit Card,Cat B,34100
TRA98829765,3-Jan-03,STO1264,2,N,1,1,1,345824721,F,12-Jan-74,NO,SD23000817,B,Advertisment,Credit/Debit Card,Cat B,35200
TRA98830703,3-Jan-03,STO1271,2,N,1,1,1,345825406,M,21-Dec-74,NO,SD23000223,B,Advertisment,Credit/Debit Card,Cat B,44000
TRA98830474,3-Jan-03,STO1260,2,N,1,1,1,345825224,M,3-Jan-73,NO,SD23000700,B,Advertisment,Credit/Debit Card,Cat B,44000
TRA98829889,3-Jan-03,STO1247,2,N,1,2,1,345824806,M,12-Jan-71,NO,SD23000794,B,Advertisment,Credit/Debit Card,Cat B,44000
TRA98830045,3-Jan-03,STO1260,2,N,1,2,1,345824915,M,5-Jan-72,NO,SD23001030,B,Advertisment,Credit/Debit Card,Cat B,38500
TRA98830151,3-Jan-03,STO1247,2,N,1,2,1,345824987,M,5-Mar-69,NO,SD23000349,B,Advertisment,Credit/Debit Card,Cat B,34100
TRA98830242,3-Jan-03,STO1244,2,N,1,2,1,345825047,M,4-Jan-69,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,39600
TRA98830277,3-Jan-03,STO1244,2,N,1,1,1,345825068,M,4-Jan-69,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,34100
TRA98830401,3-Jan-03,STO1244,2,N,1,1,1,345825172,M,5-Jan-68,NO,SD23000169,B,Advertisment,Credit/Debit Card,Cat B,33000
TRA98830273,3-Jan-03,STO1247,2,N,1,1,1,345825065,M,9-Apr-67,NO,SD23000577,B,Advertisment,Credit/Debit Card,Cat B,36300
TRA98829761,3-Jan-03,STO1264,2,N,1,2,1,345824718,F,21-Sep-67,NO,SD23000817,B,Advertisment,Credit/Debit Card,Cat B,35200
TRA98830259,3-Jan-03,STO1271,2,N,1,1,1,345818724,M,1-Jan-68,NO,SD23012264,B,Advertisment,Cheque,Cat B,40700
TRA98829986,3-Jan-03,STO1241,2,N,1,1,1,345824868,M,9-Apr-66,NO,SD23000157,C,Other,Credit/Debit Card,Cat B,34100
TRA98829777,3-Jan-03,STO1244,2,N,1,1,1,345824728,F,4-Jan-67,NO,SD23001296,B,Advertisment,Credit/Debit Card,Cat B,38500
TRA98830395,3-Jan-03,STO1256,2,N,1,1,1,345825164,M,30-May-65,NO,SD23011691,B,Advertisment,Credit/Debit Card,Cat B,36300
TRA98829730,3-Jan-03,STO1244,2,N,1,2,1,345824694,F,5-Jan-65,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,35200
TRA98830289,3-Jan-03,STO1247,2,N,1,2,1,345825080,M,22-Oct-64,NO,SD23002703,B,Advertisment,Credit/Debit Card,Cat B,34100
TRA98830381,3-Jan-03,STO1276,2,N,1,1,1,345825155,M,9-Mar-64,NO,SD23000250,B,Advertisment,Credit/Debit Card,Cat B,36300
TRA98830471,3-Jan-03,STO1257,2,N,1,1,1,345825221,M,4-Dec-63,NO,SD23015299,B,Advertisment,Cheque,Cat B,33000
TRA98830356,3-Jan-03,STO1260,2,N,1,1,1,345825133,M,6-Jan-64,NO,SD23000204,B,Advertisment,Credit/Debit Card,Cat B,41800
TRA98829996,3-Jan-03,STO1244,2,N,1,2,1,345824876,F,5-Jan-63,NO,SD23000969,B,Advertisment,Credit/Debit Card,Cat B,41800
TRA98829703,3-Jan-03,STO1247,2,N,1,1,1,345824676,M,4-Jan-63,NO,SD23000349,B,Advertisment,Credit/Debit Card,Cat B,44000
TRA98830858,3-Jan-03,STO1281,2,N,1,2,1,345825516,M,20-Mar-61,NO,SD23000265,B,Advertisment,Credit/Debit Card,Cat B,39600
TRA98830299,3-Jan-03,STO1233,2,N,1,2,1,345825089,M,18-Jul-60,NO,SD23011684,B,Advertisment,Cash,Cat B,34100
TRA98830201,3-Jan-03,STO1260,2,N,1,2,1,345825024,M,3-Jan-61,NO,SD23001030,B,Advertisment,Credit/Debit Card,Cat B,38500
TRA98830445,3-Jan-03,STO1247,2,N,1,2,1,345825204,M,11-Apr-59,YES,SD23000157,C,Other,Credit/Debit Card,Cat B,44000
TRA98830089,3-Jan-03,STO1363,2,N,1,1,1,345824946,M,5-Jun-59,NO,SD23007214,A,Walkin,Credit/Debit Card,Cat B,42900
TRA98830382,3-Jan-03,STO1247,2,N,1,1,1,345825156,F,9-Jun-58,NO,SD23000226,B,Advertisment,Credit/Debit Card,Cat B,38500
TRA98830441,3-Jan-03,STO1247,2,N,1,2,1,345825202,F,30-Apr-58,NO,SD23000999,B,Advertisment,Credit/Debit Card,Cat B,44000
TRA98830345,3-Jan-03,STO1247,2,N,1,2,1,345825126,M,12-Feb-56,NO,SD23000226,B,Advertisment,Credit/Debit Card,Cat B,38500
TRA98830917,3-Jan-03,STO1291,2,N,1,1,1,345825568,M,24-Nov-49,NO,SD23011738,B,Advertisment,Cheque,Cat B,37400
TRA98830477,3-Jan-03,STO1244,2,N,1,1,1,345825226,M,4-Jan-68,NO,SD23002179,B,Advertisment,Credit/Debit Card,Cat B,39600
TRA98830573,3-Jan-03,STO1247,2,N,1,1,1,345825301,M,4-May-61,NO,SD23000487,B,Advertisment,Credit/Debit Card,Cat B,38400
TRA98830807,3-Jan-03,STO1241,2,N,1,2,1,345825484,F,3-Dec-81,NO,SD23000157,C,Other,Credit/Debit Card,Cat B,60000
TRA98830751,3-Jan-03,STO1334,2,N,1,1,1,345825438,F,19-Oct-75,NO,SD23002101,A,Walkin,Cheque,Cat B,46500
TRA98829851,3-Jan-03,STO1247,2,N,1,2,1,345824781,M,6-May-74,NO,SD23000192,B,Advertisment,Credit/Debit Card,Cat B,49500
