,Transaction_ID,Transaction_Date,Store_ID,Number_of_EMI,Purchased_in_Sale,Var1,Var2,Var3,Client_ID,Gender,DOB,Referred_Friend,Sales_Executive_ID,Sales_Executive_Category,Lead_Source_Category,Payment_Mode,Product_Category,result
9285,9124,1,11,2,0,1,0,0,346161446,0,9728,0,100,1,0,2,1,45
9286,9246,1,155,2,0,1,0,0,346161686,1,8801,0,3126,2,3,1,1,45
9287,9262,1,9,2,0,1,0,0,346161721,1,2615,0,376,1,0,2,1,45
9288,9155,1,23,2,0,3,0,0,345959487,0,12066,1,561,0,3,1,2,465
9289,9116,1,54,3,0,1,0,0,346161423,0,9890,0,1936,1,0,0,1,45
9290,9276,1,24,2,0,1,1,0,346161757,1,2616,0,473,1,0,2,1,45
9291,9056,1,97,3,0,1,0,0,346161302,1,2215,0,1271,1,0,0,1,45
9292,9343,29,11,2,0,1,0,0,346161872,1,9894,0,17,1,0,2,0,2709
9293,9297,29,98,3,0,1,0,0,346161792,0,9899,0,1278,1,0,0,0,3228
9294,9355,29,11,2,0,1,0,0,346161893,1,1911,0,37,1,0,2,0,598
9295,9316,29,107,8,0,3,0,0,346161821,0,4150,0,1706,0,3,4,0,2561
9296,9354,29,54,2,0,1,0,0,346161891,0,818,0,3239,3,0,1,0,598
9297,9365,29,230,3,0,3,1,0,346161927,1,9883,1,2736,1,2,4,0,3228
9298,9383,29,200,2,0,1,0,0,346161954,1,12030,0,4584,0,3,2,0,3228
9299,9315,29,74,2,0,1,1,0,346161359,1,11821,1,145,1,2,3,0,2709
9300,9404,29,11,2,0,1,1,0,346161989,1,10946,0,100,1,0,2,0,2709
9301,9364,29,0,2,0,1,0,0,346161923,0,391,0,8,2,1,2,0,598
9302,9407,29,64,3,0,1,0,0,346161994,1,4358,1,5290,1,2,3,1,45
9303,9393,29,6,2,0,1,0,0,346161968,0,11755,0,1925,4,0,0,1,45
9304,9307,29,11,2,0,1,1,0,346161810,1,267,0,8,2,1,2,1,45
9305,9319,29,107,8,0,3,0,0,346161829,1,10717,0,5567,0,3,4,1,45
9306,9330,29,156,3,0,1,0,0,346161857,1,3322,1,4734,0,3,3,1,45
9307,9368,29,11,2,0,1,1,0,346161930,0,2554,0,101,1,0,2,1,45
9308,9370,29,11,2,0,1,0,0,346161933,0,7068,0,116,1,0,2,1,45
9309,9336,29,14,1,1,2,0,0,346161863,1,4594,0,5931,2,3,2,1,45
9310,9375,29,5,2,0,1,0,0,346161941,0,10367,0,8,2,1,0,1,45
9311,9384,29,9,2,0,1,0,0,346161955,0,9905,0,7,1,0,2,1,45
9312,9333,29,20,2,0,1,1,0,345906024,0,8341,0,444,0,3,2,1,45
9313,9382,29,9,2,0,1,0,0,346161953,0,10365,0,376,1,0,2,1,45
9314,9301,29,36,3,0,1,1,0,346161801,1,11631,0,2801,0,3,2,1,45
9315,9380,29,11,2,0,1,1,0,346161949,1,11897,0,101,1,0,2,1,45
9316,9326,29,11,2,0,1,0,0,346161844,1,9902,0,191,1,0,2,1,45
9317,9337,29,37,2,0,1,1,0,346161865,1,2115,0,5810,0,3,2,1,45
9318,9329,29,33,2,0,1,0,0,346161856,1,10989,0,368,0,3,1,1,45
9319,9306,29,11,2,0,1,0,0,346161809,1,1266,0,171,1,0,2,1,45
9320,9312,29,88,2,0,1,1,0,346161816,1,6598,0,1956,0,3,2,1,45
9321,9366,29,74,2,0,1,0,0,345994074,0,11818,0,145,1,2,1,1,45
9322,9324,29,39,2,0,1,0,0,346161840,0,3180,0,5930,0,3,1,1,45
9323,9332,29,17,2,0,1,0,0,346161859,1,12293,0,289,0,3,2,1,45
9324,9402,29,1,8,0,3,0,0,346161981,1,10271,1,5934,0,3,4,1,45
9325,9322,29,9,2,0,1,0,0,346161836,1,10357,0,232,1,0,2,1,45
9326,9341,29,88,2,0,1,0,0,346161870,0,9846,0,4154,0,3,2,1,45
9327,9338,29,20,2,0,1,0,0,346161866,0,10822,0,344,1,0,2,1,45
9328,9409,29,10,8,0,3,0,0,346162006,0,63,0,681,0,3,4,1,45
9329,9386,29,11,2,0,1,1,0,346161960,1,9840,0,101,1,0,2,1,45
9330,9352,29,1,1,1,2,0,0,346161885,0,149,0,2831,0,3,1,1,45
9331,9294,29,95,2,0,1,0,0,346161787,1,10304,0,1437,0,3,1,1,45
9332,9310,29,91,2,0,1,0,0,346161814,1,1896,0,202,1,2,2,1,45
9333,9381,29,11,2,0,1,0,0,346161951,1,2066,0,81,1,0,2,1,45
9334,9296,29,31,3,0,1,1,0,346161791,1,9883,0,2015,1,0,0,1,45
9335,9394,29,247,1,1,2,0,0,346161970,0,6282,0,4422,2,3,1,1,45
9336,9311,29,107,1,1,2,0,0,346124339,0,9460,1,4896,2,3,1,1,45
9337,9403,29,11,2,0,1,0,0,346161982,1,5376,0,37,1,0,2,0,598
9338,9385,29,26,2,0,1,1,0,346161957,1,1370,0,2142,0,3,2,0,598
9339,9363,29,11,2,0,1,0,0,346161920,1,10842,0,8,2,1,2,0,2709
9340,9359,29,45,2,0,1,0,0,346161906,1,2406,0,4934,0,3,2,0,598
9341,9345,29,49,1,1,2,0,0,346161876,1,9641,1,5932,0,3,1,0,598
9342,9317,29,17,2,0,1,0,1,346161826,1,2512,0,289,0,3,2,1,45
9343,9401,29,9,2,0,1,1,0,346120810,1,10827,0,8,2,1,2,1,45
9344,9309,29,0,2,0,1,0,0,346161813,0,6345,0,8,2,1,2,1,45
9345,9340,29,24,2,0,1,0,0,346161869,0,10532,0,55,1,0,2,1,45
9346,9335,29,26,2,0,1,0,0,346161862,0,10370,0,117,1,0,2,1,45
9347,9313,29,64,1,1,2,0,0,345904030,1,9989,1,5273,1,2,0,1,45
9348,9303,29,206,1,1,2,0,0,346161804,0,10831,0,2553,2,3,2,1,45
9349,9360,29,20,2,0,1,1,0,346161910,1,1337,0,983,0,3,2,1,45
9350,9349,29,155,2,0,1,0,0,346115496,1,4383,0,2892,0,3,2,1,45
9351,9302,29,11,2,0,1,0,0,346161803,0,6829,0,8,2,1,2,1,45
9352,9334,29,26,2,0,1,0,0,346161860,1,10360,0,117,1,0,2,1,45
9353,9339,29,55,3,0,1,0,0,346161868,1,10358,0,4425,0,3,2,1,45
9354,9325,29,96,1,1,2,0,0,346161842,1,3786,1,2618,0,3,1,1,45
9355,9295,29,25,3,0,1,0,0,346161790,1,3133,0,2505,1,0,0,1,45
9356,9314,29,54,2,0,3,0,0,345798293,1,4176,1,867,0,3,3,1,45
9357,9321,29,230,8,0,3,0,0,346161834,1,3080,0,2736,1,2,4,0,2561
9358,9357,29,11,2,0,1,0,0,346161902,1,6461,0,100,1,0,2,0,598
9359,9293,29,3,3,0,1,0,0,346161785,0,10375,0,1405,1,0,0,1,45
9360,9298,29,44,2,0,1,0,0,346161799,1,10792,0,4175,0,3,2,1,45
9361,9408,29,11,2,0,1,0,0,346162000,1,11017,0,37,1,0,2,1,45
9362,9405,29,11,2,0,1,0,0,346161991,1,10479,0,81,1,0,2,1,45
9363,9406,29,102,1,1,2,0,0,346161992,1,4734,1,5935,2,3,1,1,45
9364,9292,29,103,2,0,1,0,0,346161783,1,7251,1,275,1,2,1,1,45
9365,9308,29,60,8,0,3,1,0,346161812,1,3738,0,623,0,3,4,1,45
9366,9398,29,9,2,0,1,0,0,346161975,1,10834,0,8,2,1,2,1,45
9367,9396,29,0,2,0,1,0,0,346161972,1,2162,0,8,2,1,2,1,45
9368,9391,29,33,2,0,1,0,0,346161965,1,5309,0,5680,0,3,2,1,45
9369,9371,29,11,2,0,1,0,0,346161934,1,7338,0,8,2,1,2,1,45
9370,9331,29,56,2,0,1,0,0,346161858,1,9683,0,3924,0,3,2,1,45
9371,9347,29,80,2,0,1,0,0,346161877,1,518,0,4656,2,3,2,1,45
9372,9388,29,0,2,0,1,0,0,346161962,1,4725,0,8,2,1,1,1,45
9373,9389,29,49,2,0,1,0,0,346161964,0,267,0,3777,0,3,1,1,45
9374,9318,29,60,1,1,2,0,0,346161827,0,2882,1,2704,0,3,2,1,45
9375,9395,29,64,2,0,1,0,0,346161971,1,11566,1,5290,1,2,1,1,45
9376,9328,29,32,2,0,1,1,0,346161855,1,10917,0,2829,4,0,2,1,45
9377,9390,29,13,2,0,1,0,0,346156922,1,11432,0,2435,0,3,2,1,45
9378,9372,29,107,1,1,2,0,0,346161936,1,2012,0,478,0,3,0,1,45
9379,9320,29,25,2,0,1,0,0,346161830,0,11277,0,2899,0,3,2,1,45
9380,9353,29,5,2,0,1,0,1,346161889,1,7602,0,8,2,1,2,1,45
9381,9342,29,141,8,0,3,0,0,346161871,1,1585,0,2021,1,2,4,1,45
9382,9351,29,32,2,0,1,0,0,346161883,0,2735,0,2829,4,0,1,1,45
9383,9350,29,36,8,0,3,0,0,346161881,1,2842,1,5537,2,3,4,1,45
9384,9369,29,11,2,0,1,1,0,346161931,1,5687,0,8,2,1,2,1,45
9385,9374,29,85,3,0,1,0,0,346161938,0,8934,0,1299,1,0,0,1,45
9386,9348,29,89,2,0,1,0,0,346161879,1,3685,0,2267,0,3,2,1,45
9387,9304,29,21,2,0,1,1,0,346161806,1,9895,0,30,1,0,2,1,45
9388,9361,29,196,3,0,1,1,0,346161912,1,3899,0,3736,0,3,2,1,45
9389,9305,29,0,1,1,2,0,0,346161807,1,7261,0,2648,2,3,1,1,45
9390,9327,29,0,2,0,1,0,0,346161853,0,7628,0,8,2,1,1,1,45
9391,9358,29,11,2,0,1,1,0,346161904,1,10084,0,8,2,1,2,1,45
9392,9346,29,73,3,0,1,0,0,346087149,1,10355,0,3501,1,0,4,1,45
9393,9392,29,11,2,0,1,0,0,346161966,1,8704,0,37,1,0,2,1,45
9394,9344,29,11,2,0,1,0,0,346161875,1,10396,0,37,1,0,2,1,45
9395,9362,29,84,2,0,1,0,0,346161915,0,7962,0,8,2,1,2,1,45
9396,9299,29,24,2,0,1,0,0,346161800,1,11264,0,8,2,1,2,1,45
9397,9379,29,24,2,0,1,1,0,346161947,1,9886,0,2723,1,0,2,1,45
9398,9367,29,37,8,0,3,0,0,346161928,1,10580,0,1528,0,3,4,1,45
9399,9397,29,11,2,0,1,0,0,346161973,1,8919,0,171,1,0,2,1,45
9400,9376,29,20,2,0,1,1,0,346161943,0,10818,0,5116,0,3,2,0,2709
9401,9356,29,87,2,0,1,0,0,346161900,1,11207,0,3958,0,3,2,2,465
9402,9400,29,2,2,0,1,0,0,346161979,1,10443,0,4706,0,3,0,1,45
9403,9377,29,11,2,0,1,1,0,346161944,1,4027,0,100,1,0,2,1,45
9404,9323,29,56,3,0,1,1,0,346161838,1,6301,0,1621,0,3,1,2,465
9405,9378,29,54,2,0,1,0,0,346161946,1,8249,1,8,2,1,2,1,45
9406,9373,29,23,2,0,1,0,0,346161937,1,9939,0,5933,0,3,1,1,45
9407,9387,29,22,1,1,2,0,0,346140439,0,1329,0,5212,0,3,1,1,45
9408,9399,29,11,2,0,1,0,0,346161977,1,4955,0,8,2,1,2,1,45
9409,9300,29,49,1,1,2,0,0,345735802,1,8138,0,1878,0,3,1,1,45
9410,9523,58,51,3,0,1,0,0,346162229,1,1489,1,1260,1,0,2,0,598
9411,9626,58,51,3,0,1,0,0,346162477,0,725,0,1260,1,0,0,0,598
9412,9426,58,4,3,0,1,0,0,346162036,1,9969,0,1236,1,0,0,0,2709
9413,9570,58,13,3,0,1,0,0,346162354,1,9319,0,1246,1,0,2,0,598
9414,9568,58,54,3,0,1,0,0,346162348,0,3416,1,1936,1,0,1,0,598
9415,9577,58,38,3,0,1,0,0,346162367,0,10205,0,1224,1,0,2,0,2709
9416,9708,58,41,3,0,1,0,0,346162645,0,897,0,1230,1,0,1,0,598
9417,9637,58,95,3,0,1,0,0,346162502,1,3347,0,1324,1,0,0,0,598
9418,9578,58,41,3,0,1,0,0,346162370,0,5523,0,1230,1,0,0,0,598
9419,9501,58,95,3,0,1,0,0,346162173,1,9913,1,1324,1,0,3,0,3228
9420,9482,58,64,3,0,1,0,0,346162126,1,8546,1,1935,1,0,1,0,598
9421,9474,58,64,3,0,1,0,0,346162111,1,2303,0,1935,1,0,0,0,598
9422,9413,58,37,8,0,3,1,0,346162014,1,8861,0,685,0,3,4,0,2561
9423,9677,58,64,3,0,1,0,0,346162580,1,10412,0,1242,1,0,2,0,2709
9424,9576,58,187,1,1,2,0,0,346162366,0,11737,1,5940,2,3,0,0,3228
9425,9678,58,89,3,0,1,0,0,346162582,1,5200,0,1247,1,0,2,0,598
9426,9636,58,56,2,0,1,1,0,346162500,1,10866,0,5572,0,3,2,0,2709
9427,9503,58,60,1,1,2,0,0,345898145,1,5407,1,1933,0,3,2,0,598
9428,9417,58,11,2,0,1,1,0,346162022,1,7525,0,97,1,0,2,0,598
9429,9464,58,7,3,0,1,0,0,346162096,0,9977,0,1222,1,0,2,0,2709
9430,9538,58,51,3,0,1,1,0,346162267,1,11330,0,1260,1,0,0,0,2709
9431,9497,58,18,3,0,1,0,0,346162167,1,9496,0,1220,1,0,0,0,598
9432,9513,58,31,3,0,1,0,0,346162200,1,10354,0,2015,1,0,0,0,2709
9433,9750,58,193,2,0,1,0,0,346162727,1,4795,1,3278,0,3,2,0,598
9434,9529,58,31,3,0,1,0,0,346162238,0,2197,0,2015,1,0,0,0,598
9435,9789,58,97,3,0,1,0,0,346162791,1,10435,0,1271,1,0,2,0,3228
9436,9442,58,18,3,0,1,0,0,346162063,0,9147,0,1220,1,0,0,0,598
9437,9628,58,11,2,0,1,0,0,346162483,1,120,0,39,1,0,2,0,598
9438,9669,58,51,3,0,1,0,0,346162561,1,10956,0,1260,1,0,2,0,2709
9439,9629,58,24,2,0,1,1,0,346162484,0,10350,0,49,1,0,2,0,2709
9440,9693,58,51,3,0,1,0,0,346162617,1,3939,0,1260,1,0,1,0,598
9441,9726,58,97,3,0,1,0,0,346162684,0,2268,0,1271,1,0,2,0,598
9442,9793,58,11,3,0,1,0,0,346162797,1,11183,1,1635,0,3,2,1,45
9443,9778,58,73,3,0,1,0,0,346162766,1,1702,1,3501,1,0,1,1,45
9444,9641,58,7,3,0,1,0,0,346162515,0,9995,0,1222,1,0,0,1,45
9445,9643,58,13,3,0,1,0,0,346162519,1,4032,0,1246,1,0,0,1,45
9446,9609,58,51,3,0,1,0,0,346162436,1,11330,0,1260,1,0,0,1,45
9447,9483,58,1,3,0,1,0,0,346162127,1,3914,0,1217,1,0,0,1,45
9448,9639,58,8,3,0,1,0,0,346162505,1,2415,0,5392,2,3,1,1,45
9449,9444,58,11,2,0,1,1,0,346162066,1,3358,0,97,1,0,2,1,45
9450,9642,58,11,2,0,1,0,0,346162517,1,10839,0,91,1,0,2,1,45
9451,9732,58,13,3,0,1,1,0,346162694,0,6204,0,1246,1,0,0,1,45
9452,9742,58,89,3,0,1,0,0,346162712,0,10323,0,1247,1,0,1,1,45
9453,9687,58,44,3,0,1,1,0,346162604,0,2270,0,3976,1,0,0,1,45
9454,9505,58,64,3,0,1,0,0,346162180,1,9015,0,1242,1,0,0,1,45
9455,9540,58,55,3,0,1,0,0,346162281,1,4267,0,1225,1,0,0,1,45
9456,9535,58,25,2,0,1,0,0,346162249,1,1198,0,8,2,1,1,1,45
9457,9423,58,38,3,0,1,0,0,346162032,1,1831,0,1224,1,0,0,1,45
9458,9686,58,11,2,0,1,1,0,346162603,1,10232,0,39,1,0,2,1,45
9459,9685,58,6,2,0,1,0,0,346162601,0,2728,0,1925,4,0,2,1,45
9460,9412,58,231,3,0,1,1,0,346162012,1,10351,0,2844,0,3,2,1,45
9461,9791,58,14,3,0,1,0,0,346162794,1,3852,1,1218,1,0,1,1,45
9462,9795,58,26,8,0,3,0,0,346162800,1,5707,0,5944,2,3,4,1,45
9463,9612,58,37,1,1,2,1,0,346162443,1,7010,0,1971,0,3,2,1,45
9464,9627,58,13,3,0,1,0,0,346162479,0,12322,0,1246,1,0,0,0,2709
9465,9623,58,54,3,0,1,0,0,346162471,1,12006,0,1936,1,0,0,0,2709
9466,9573,58,51,3,0,1,0,0,346162361,0,7546,1,1243,1,0,3,0,2561
9467,9679,58,48,3,0,1,0,0,346162584,0,3100,1,3555,1,0,1,0,598
9468,9794,58,177,2,0,1,0,0,346162799,0,10343,0,5807,2,3,2,1,45
9469,9590,58,13,3,0,1,0,0,346162392,1,4352,0,3165,0,3,1,2,1977
9470,9443,58,184,2,0,1,1,0,346162065,0,11675,0,5936,0,3,2,1,45
9471,9424,58,47,3,0,1,0,0,346162034,1,6402,0,2224,0,3,2,1,45
9472,9537,58,9,2,0,1,1,0,346162263,1,9886,0,8,2,1,2,1,45
9473,9514,58,6,3,0,1,0,0,346162204,1,12394,0,1319,1,0,0,1,45
9474,9594,58,31,3,0,1,0,0,346162399,1,5569,0,2015,1,0,0,1,45
9475,9498,58,48,3,0,1,0,0,346162168,1,12094,0,3564,1,0,1,1,45
9476,9544,58,41,3,0,1,0,0,346162290,0,11167,0,1230,1,0,0,1,45
9477,9591,58,64,3,0,1,0,1,346162395,1,4587,0,1242,1,0,0,1,45
9478,9630,58,41,3,0,1,0,0,346162485,1,5305,1,1230,1,0,3,0,2561
9479,9496,58,7,3,0,1,0,0,346162165,1,2342,0,1222,1,0,0,0,598
9480,9499,58,8,3,0,1,1,0,346162169,1,10402,0,1295,1,0,0,1,45
9481,9782,58,25,3,0,1,0,0,346162776,1,2683,0,3050,1,0,1,0,598
9482,9494,58,95,3,0,1,1,0,346162158,1,9892,0,1324,1,0,2,0,3228
9483,9425,58,131,8,0,3,0,0,346162035,1,4064,0,699,1,2,4,1,45
9484,9421,58,97,3,0,1,0,0,346162028,0,6901,0,1271,1,0,0,1,45
9485,9521,58,98,3,0,1,0,0,346162224,0,11755,0,1278,1,0,0,0,3228
9486,9593,58,53,8,0,3,0,0,346162397,1,7797,1,5123,2,3,4,1,45
9487,9512,58,11,2,0,1,1,0,346162194,1,7091,0,223,1,0,2,2,1977
9488,9724,58,19,3,0,1,0,0,346162680,1,9984,0,3350,1,0,0,1,45
9489,9502,58,64,3,0,1,0,0,346162175,1,9992,0,1242,1,0,0,0,2709
9490,9508,58,31,3,0,1,0,0,346162185,0,8930,0,2015,1,0,0,2,465
9491,9493,58,4,3,0,1,0,0,346162152,1,5275,0,1236,1,0,0,1,45
9492,9607,58,4,3,0,1,1,0,346162433,1,8245,0,1236,1,0,0,2,1977
9493,9625,58,4,3,0,1,0,0,346162473,1,11290,0,1236,1,0,0,1,45
9494,9788,58,2,3,0,1,0,0,346162790,1,12148,0,1281,1,0,0,2,1977
9495,9644,58,48,1,1,2,0,0,346162520,1,10909,0,4453,0,3,0,1,45
9496,9746,58,193,2,0,1,0,0,346162719,1,11734,0,3278,0,3,3,0,3228
9497,9768,58,160,2,0,1,1,0,346162754,1,10704,0,4772,0,3,2,1,45
9498,9500,58,73,3,0,1,0,0,346162171,1,2229,0,3501,1,0,0,1,45
9499,9709,58,4,3,0,1,0,0,346102933,1,4493,0,1236,1,0,2,1,45
9500,9631,58,64,3,0,1,0,0,346162487,0,4333,0,1935,1,0,0,1,45
9501,9754,58,96,3,0,1,0,0,346162733,1,448,1,1238,1,0,2,1,45
9502,9441,58,17,2,0,1,0,0,346162061,1,8648,1,374,0,3,3,1,45
9503,9518,58,64,3,0,1,0,0,346162215,0,5152,0,1935,1,0,2,1,45
9504,9733,58,13,3,0,1,0,0,346162696,1,131,1,1246,1,0,1,1,45
9505,9684,58,98,3,0,1,0,0,346162600,1,3865,0,1278,1,0,0,1,45
9506,9583,58,35,3,0,1,0,0,346162381,1,400,0,1314,1,0,2,1,45
9507,9587,58,11,2,0,1,1,0,346162387,1,6294,0,223,1,0,2,1,45
9508,9613,58,28,3,0,1,0,0,346162446,1,8887,0,1264,1,0,0,1,45
9509,9638,58,69,2,0,1,0,0,346162503,0,3441,0,2890,0,3,2,1,45
9510,9484,58,38,3,0,1,0,0,346162131,1,4444,0,1255,1,0,0,1,45
9511,9539,58,13,3,0,1,0,0,346162273,1,11713,0,1246,1,0,0,1,45
9512,9787,58,32,2,0,1,0,0,346162789,1,8406,0,2829,4,0,2,2,465
9513,9589,58,31,3,0,1,0,0,346162391,1,9910,0,2015,1,0,0,2,465
9514,9489,58,6,2,0,1,0,0,346162139,1,11503,1,1925,4,0,2,0,2709
9515,9640,58,44,3,0,1,0,0,346162510,1,7908,0,3976,1,0,0,0,598
9516,9551,58,13,3,0,1,1,0,346162307,0,8590,0,1246,1,0,0,2,1977
9517,9634,58,148,2,0,1,0,0,346162493,1,8307,0,5938,0,3,0,0,598
9518,9571,58,148,3,0,1,0,0,346162356,0,232,0,5921,0,3,2,2,465
9519,9504,58,31,3,0,1,1,0,346162177,0,10845,0,2015,1,0,2,1,45
9520,9519,58,0,2,0,1,0,0,346162218,1,4750,0,4834,2,3,1,1,45
9521,9486,58,11,2,0,1,1,0,346162134,1,7700,0,31,1,0,2,1,45
9522,9569,58,13,3,0,1,0,0,346162352,0,4975,0,1246,1,0,2,1,45
9523,9572,58,64,2,0,1,0,0,346162357,1,14,1,8,2,1,3,1,45
9524,9575,58,44,3,0,1,0,0,346162365,1,7934,0,3976,1,0,0,1,45
9525,9574,58,4,3,0,1,0,0,346162362,1,8418,0,1236,1,0,0,1,45
9526,9422,58,51,3,0,1,0,0,346162029,1,1789,0,1260,1,0,0,1,45
9527,9534,58,54,3,0,1,0,0,346162247,0,8765,0,1936,1,0,1,1,45
9528,9485,58,69,3,0,1,1,0,346162133,1,324,0,5899,0,3,2,1,45
9529,9410,58,177,8,0,3,0,0,346162010,0,9893,0,4609,2,3,4,1,45
9530,9511,58,24,2,0,1,0,0,346162192,0,12148,0,155,1,0,2,1,45
9531,9675,58,93,2,0,1,0,0,346162575,1,6756,0,209,1,2,1,0,598
9532,9611,58,9,2,0,1,0,0,346162441,1,10349,0,8,2,1,2,1,45
9533,9748,58,11,2,0,1,0,0,346162725,0,10350,0,8,2,1,4,1,45
9534,9543,58,7,3,0,1,0,0,346162289,0,1905,0,1222,1,0,0,1,45
9535,9492,58,37,3,0,1,0,0,346162150,1,6896,1,494,1,0,2,2,465
9536,9506,58,6,2,0,1,1,0,346162181,1,1910,0,8,2,1,2,2,1977
9537,9710,58,13,3,0,1,0,0,346162649,0,510,0,1246,1,0,0,1,45
9538,9536,58,53,3,0,1,0,0,346162252,0,10375,0,1227,1,0,0,1,45
9539,9541,58,13,3,0,1,1,0,346162283,1,3387,0,1246,1,0,0,1,45
9540,9779,58,35,3,0,1,0,0,346162768,0,4643,0,1314,1,0,0,2,465
9541,9445,58,13,3,0,1,0,0,346162067,1,10418,0,1246,1,0,0,1,45
9542,9731,58,32,2,0,1,1,0,346162692,1,10443,0,2829,4,0,0,1,45
9543,9716,58,56,2,0,1,0,0,346162660,1,4075,0,5097,0,3,2,2,465
9544,9689,58,95,3,0,1,0,0,346162609,1,11876,0,1324,1,0,2,1,45
9545,9617,58,11,2,0,1,1,0,346162458,0,10306,0,101,1,0,2,1,45
9546,9680,58,96,3,0,1,0,0,346162586,1,4389,0,1244,1,0,0,1,45
9547,9714,58,38,3,0,1,0,0,346162656,1,10838,0,1224,1,0,0,1,45
9548,9728,58,44,3,0,1,0,0,346162687,0,12220,0,4907,1,0,0,1,45
9549,9531,58,11,2,0,1,1,0,346162242,1,9899,0,97,1,0,2,1,45
9550,9717,58,11,2,0,1,0,0,346162662,0,6279,0,32,1,0,2,1,45
9551,9681,58,0,2,0,1,0,0,346162588,1,3757,0,8,2,1,2,1,45
9552,9696,58,5,3,0,1,0,0,346162621,0,1327,0,1399,1,0,2,1,45
9553,9701,58,18,3,0,1,0,0,346162629,1,6168,0,1220,1,0,0,1,45
9554,9556,58,5,3,0,1,1,0,346162319,1,2112,0,1399,1,0,0,1,45
9555,9800,58,13,3,0,1,0,0,346162809,0,2652,0,1246,1,0,2,1,45
9556,9561,58,79,3,0,1,0,0,346162329,1,8556,0,1293,1,0,2,1,45
9557,9706,58,64,3,0,1,0,0,346162637,1,9427,1,1242,1,0,1,1,45
9558,9762,58,75,2,0,1,0,0,346162746,0,6782,0,1012,0,3,2,1,45
9559,9553,58,36,2,0,1,0,0,346162313,0,4232,1,4092,0,3,1,1,45
9560,9658,58,38,2,0,1,0,0,346162548,1,6167,1,8,2,1,1,1,45
9561,9655,58,73,3,0,1,0,0,346162541,1,10833,0,3655,1,0,0,1,45
9562,9564,58,35,3,0,1,1,0,346162334,1,10987,0,1314,1,0,1,1,45
9563,9751,58,41,3,0,1,0,0,346162729,1,2180,0,1230,1,0,0,1,45
9564,9562,58,107,2,0,1,0,0,346162330,1,8730,1,4177,0,3,2,1,45
9565,9799,58,31,3,0,1,0,0,346162806,0,10364,0,2015,1,0,2,1,45
9566,9616,58,64,3,0,1,0,0,346162456,1,8084,1,1242,1,0,1,1,45
9567,9522,58,64,3,0,1,0,0,346162226,1,6173,0,1242,1,0,0,1,45
9568,9659,58,64,3,0,1,0,0,346162549,0,10369,0,1935,1,0,0,1,45
9569,9682,58,48,3,0,1,0,0,346162593,1,11354,0,1231,1,0,0,1,45
9570,9798,58,93,1,1,2,0,0,346162805,1,2364,0,209,1,2,1,1,45
9571,9524,58,4,3,0,1,0,0,346162230,1,3644,0,1236,1,0,0,1,45
9572,9699,58,141,2,0,1,0,0,346162625,1,9745,1,2021,1,2,1,1,45
9573,9767,58,38,3,0,1,1,0,346162753,1,3156,0,1224,1,0,2,1,45
9574,9663,58,9,2,0,1,0,0,346162554,1,8313,0,425,1,0,2,1,45
9575,9674,58,35,3,0,1,0,0,346162573,1,3391,0,1314,1,0,0,1,45
9576,9548,58,25,8,0,3,0,0,346136144,1,7909,1,4984,0,3,4,1,45
9577,9592,58,24,2,0,1,0,0,346162396,0,1209,0,49,1,0,2,1,45
9578,9700,58,1,3,0,1,0,0,346162627,1,2695,0,1217,1,0,0,1,45
9579,9666,58,7,3,0,1,0,0,346162557,1,10448,0,1222,1,0,0,1,45
9580,9619,58,7,3,0,1,0,0,346162463,1,11551,0,1222,1,0,0,1,45
9581,9665,58,5,2,0,1,0,0,346162556,1,9807,0,2213,1,0,2,1,45
9582,9654,58,48,3,0,1,0,0,346162539,1,4163,0,1231,1,0,0,1,45
9583,9692,58,98,3,0,1,0,0,346162616,0,5159,0,1278,1,0,2,1,45
9584,9765,58,59,3,0,1,0,0,346162750,1,3180,0,1376,1,0,0,1,45
9585,9657,58,51,3,0,1,0,0,346162546,1,9127,0,1260,1,0,0,1,45
9586,9691,58,31,3,0,1,0,0,346162615,1,9914,0,2015,1,0,2,1,45
9587,9759,58,6,2,0,1,0,0,346162741,1,9908,0,8,2,1,2,1,45
9588,9595,58,35,3,0,1,0,0,346162402,1,3071,1,1314,1,0,2,1,45
9589,9545,58,13,3,0,1,0,0,346162294,1,4026,0,4196,0,3,2,1,45
9590,9760,58,28,3,0,1,0,0,346162743,0,9467,0,1264,1,0,0,1,45
9591,9796,58,35,3,0,1,0,0,346162801,0,5923,0,1314,1,0,1,1,45
9592,9646,58,19,3,0,1,0,0,346162523,1,70,0,3350,1,0,2,1,45
9593,9676,58,64,3,0,1,0,0,346162578,0,7534,0,1935,1,0,2,1,45
9594,9729,58,5,3,0,1,0,0,346162688,1,5441,0,1399,1,0,0,1,45
9595,9527,58,28,3,0,1,0,0,346162235,1,6258,0,1264,1,0,0,1,45
9596,9515,58,13,3,0,1,0,0,346162206,0,94,0,1246,1,0,0,1,45
9597,9622,58,11,2,0,1,0,0,346162468,1,10367,0,32,1,0,2,1,45
9598,9661,58,38,3,0,1,1,0,346162074,1,11845,0,1224,1,0,0,1,45
9599,9727,58,97,3,0,1,0,0,346162685,0,8745,0,1271,1,0,0,1,45
9600,9753,58,32,2,0,1,1,0,346162731,0,10364,0,2829,4,0,0,1,45
9601,9704,58,38,3,0,1,0,0,346162633,1,653,0,1255,1,0,2,1,45
